Order ID,Date_Order_Placed,Time_Order_Placed,Purchase Address,Location,State Code,PinCode,OrderTotal,,,,,,,,,,,,,,,,,,
169020,3/2/2019,12:38,97 Pine St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
169021,3/9/2019,11:45,214 Highland St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
169022,3/5/2019,0:27,805 Spruce St, Los Angeles,CA,90001,$611.95,,,,,,,,,,,,,,,,,,
169023,3/31/2019,22:02,404 Chestnut St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
169024,3/30/2019,16:58,603 8th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169025,3/2/2019,20:44,787 Meadow St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
169026,3/2/2019,21:55,182 South St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
169027,3/8/2019,11:28,528 Lincoln St, Dallas,TX,75001,$150.00,,,,,,,,,,,,,,,,,,
169028,3/20/2019,7:15,241 Elm St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
169029,3/13/2019,19:57,83 North St, Boston,MA,2215,$999.99,,,,,,,,,,,,,,,,,,
169030,3/23/2019,12:00,424 South St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
169031,3/17/2019,22:13,696 Wilson St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
169032,3/13/2019,13:02,203 Church St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
169033,3/26/2019,21:56,192 14th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
169034,3/17/2019,18:14,949 4th St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
169035,3/21/2019,16:50,700 Park St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169036,3/16/2019,13:49,471 Sunset St, Atlanta,GA,30301,$3.84,,,,,,,,,,,,,,,,,,
169037,3/12/2019,16:18,917 Lincoln St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
169038,3/28/2019,13:01,841 Adams St, Seattle,WA,98101,$109.99,,,,,,,,,,,,,,,,,,
169039,3/26/2019,23:16,2 Lake St, New York City,NY,10001,$700.00,,,,,,,,,,,,,,,,,,
169040,3/4/2019,2:46,576 Jackson St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
169041,3/23/2019,10:21,76 Cherry St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
169042,3/3/2019,9:39,366 Pine St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
169043,3/21/2019,20:30,948 River St, Seattle,WA,98101,$600.00,,,,,,,,,,,,,,,,,,
169044,3/19/2019,19:53,313 9th St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
169045,3/13/2019,12:41,948 7th St, Portland,OR,97035,$3.84,,,,,,,,,,,,,,,,,,
169046,3/29/2019,3:39,221 South St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
169047,3/21/2019,15:49,96 Adams St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
169048,3/5/2019,16:37,178 Maple St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
169049,3/10/2019,11:31,706 Maple St, Atlanta,GA,30301,$300.00,,,,,,,,,,,,,,,,,,
169050,3/29/2019,11:09,418 Center St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169051,3/7/2019,14:41,333 South St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169052,3/28/2019,13:10,960 Jackson St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
169053,3/13/2019,1:26,956 11th St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
169054,3/18/2019,17:16,326 14th St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
169055,3/27/2019,10:37,177 Park St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
169056,3/15/2019,0:40,733 Highland St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
169057,3/25/2019,9:44,238 North St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
169058,3/16/2019,17:26,383 West St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169059,3/1/2019,21:40,681 Center St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169060,3/5/2019,9:09,162 Madison St, Atlanta,GA,30301,$600.00,,,,,,,,,,,,,,,,,,
169061,3/31/2019,19:15,723 West St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
169062,3/25/2019,12:35,205 South St, Portland,OR,97035,$3.84,,,,,,,,,,,,,,,,,,
169063,3/20/2019,9:46,379 14th St, Portland,ME,4101,$300.00,,,,,,,,,,,,,,,,,,
169064,3/24/2019,10:58,794 11th St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
169065,3/13/2019,22:36,985 Ridge St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169066,3/21/2019,8:47,169 North St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
169067,3/17/2019,13:33,838 Madison St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
169068,3/7/2019,13:09,697 Jackson St, Boston,MA,2215,$109.99,,,,,,,,,,,,,,,,,,
169069,3/19/2019,6:22,503 Johnson St, Dallas,TX,75001,$379.99,,,,,,,,,,,,,,,,,,
169070,3/11/2019,21:05,96 5th St, Boston,MA,2215,$379.99,,,,,,,,,,,,,,,,,,
169071,3/22/2019,20:42,250 Maple St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
169072,3/20/2019,16:19,362 Forest St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
169073,3/20/2019,12:26,797 Church St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
169074,3/15/2019,14:53,53 Willow St, Portland,OR,97035,$11.99,,,,,,,,,,,,,,,,,,
169075,3/9/2019,19:53,492 11th St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
169076,3/20/2019,23:24,884 Jackson St, Austin,TX,73301,$153.84,,,,,,,,,,,,,,,,,,
169077,3/7/2019,15:10,975 Chestnut St, Boston,MA,2215,$47.80,,,,,,,,,,,,,,,,,,
169078,3/19/2019,21:48,452 Lake St, Portland,OR,97035,$150.00,,,,,,,,,,,,,,,,,,
169079,3/29/2019,7:39,12 Lake St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169080,3/21/2019,17:46,586 Jefferson St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
169081,3/25/2019,16:03,608 Lincoln St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
169082,3/23/2019,11:04,886 9th St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
169083,3/17/2019,12:27,933 12th St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
169084,3/5/2019,16:54,135 Meadow St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
169085,3/7/2019,18:34,249 South St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
169086,3/24/2019,20:03,272 River St, New York City,NY,10001,$379.99,,,,,,,,,,,,,,,,,,
169087,3/4/2019,18:44,586 Jackson St, Portland,OR,97035,$150.00,,,,,,,,,,,,,,,,,,
169088,3/22/2019,13:51,278 Sunset St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
169089,3/28/2019,13:07,350 5th St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
169090,3/12/2019,13:57,312 13th St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
169091,3/19/2019,0:54,44 Johnson St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
169092,3/20/2019,14:54,170 Jackson St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
169093,3/10/2019,19:56,959 14th St, Atlanta,GA,30301,$5.98,,,,,,,,,,,,,,,,,,
169094,3/15/2019,23:45,672 5th St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
169095,3/18/2019,20:48,709 Center St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
169096,3/5/2019,18:31,253 14th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
169097,3/20/2019,11:16,2 2nd St, Portland,OR,97035,$149.99,,,,,,,,,,,,,,,,,,
169098,3/12/2019,20:53,148 Hill St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
169099,3/12/2019,15:53,636 Park St, Portland,ME,4101,$109.99,,,,,,,,,,,,,,,,,,
169100,3/21/2019,21:42,5 7th St, Dallas,TX,75001,$379.99,,,,,,,,,,,,,,,,,,
169101,3/5/2019,10:53,983 10th St, Atlanta,GA,30301,$7.68,,,,,,,,,,,,,,,,,,
169102,3/1/2019,6:00,554 North St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
169103,3/26/2019,16:08,8 4th St, Los Angeles,CA,90001,$300.00,,,,,,,,,,,,,,,,,,
169104,3/28/2019,23:49,858 Spruce St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
169105,3/24/2019,15:13,345 Hickory St, Portland,OR,97035,$11.95,,,,,,,,,,,,,,,,,,
169106,3/10/2019,23:36,148 2nd St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
169107,3/15/2019,1:34,507 Willow St, Atlanta,GA,30301,"$1,700.00",,,,,,,,,,,,,,,,,,
169108,3/30/2019,12:06,226 Washington St, Austin,TX,73301,$14.95,,,,,,,,,,,,,,,,,,
169109,3/29/2019,4:54,870 Dogwood St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
169110,3/18/2019,15:55,290 Chestnut St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169111,3/14/2019,12:15,993 West St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169112,3/2/2019,14:06,777 Cedar St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169113,3/14/2019,1:27,460 River St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
169114,3/20/2019,21:29,92 Madison St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
169115,3/20/2019,12:43,22 Spruce St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
169116,3/8/2019,14:43,463 Highland St, Atlanta,GA,30301,$114.94,,,,,,,,,,,,,,,,,,
169117,3/4/2019,9:13,511 1st St, New York City,NY,10001,$600.00,,,,,,,,,,,,,,,,,,
169118,3/10/2019,0:25,445 West St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
169119,3/5/2019,3:22,589 7th St, Dallas,TX,75001,$7.68,,,,,,,,,,,,,,,,,,
169120,3/31/2019,12:20,85 11th St, Seattle,WA,98101,$5.98,,,,,,,,,,,,,,,,,,
169121,3/16/2019,21:23,756 Wilson St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
169122,3/20/2019,18:51,584 Lake St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
169123,3/10/2019,20:01,345 Cherry St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
169124,3/6/2019,1:49,330 West St, Atlanta,GA,30301,$389.99,,,,,,,,,,,,,,,,,,
169125,3/5/2019,18:23,374 Johnson St, Boston,MA,2215,$149.99,,,,,,,,,,,,,,,,,,
169126,3/9/2019,20:53,202 Park St, Portland,OR,97035,$379.99,,,,,,,,,,,,,,,,,,
169127,3/26/2019,11:34,12 West St, Los Angeles,CA,90001,$7.68,,,,,,,,,,,,,,,,,,
169128,3/7/2019,13:13,422 Center St, Boston,MA,2215,"$1,700.00",,,,,,,,,,,,,,,,,,
169129,3/21/2019,18:14,77 11th St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
169130,3/20/2019,18:46,685 Walnut St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
169131,3/27/2019,19:43,358 Madison St, Dallas,TX,75001,$300.00,,,,,,,,,,,,,,,,,,
169132,3/23/2019,9:58,54 Chestnut St, Boston,MA,2215,$149.99,,,,,,,,,,,,,,,,,,
169133,3/24/2019,12:33,66 North St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
169134,3/27/2019,15:25,739 4th St, Boston,MA,2215,$149.99,,,,,,,,,,,,,,,,,,
169135,3/8/2019,13:06,903 Johnson St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
169136,3/18/2019,20:00,675 13th St, Austin,TX,73301,$99.99,,,,,,,,,,,,,,,,,,
169137,3/3/2019,10:12,732 5th St, Boston,MA,2215,$35.85,,,,,,,,,,,,,,,,,,
169138,3/13/2019,20:18,361 Highland St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
169139,3/6/2019,18:09,219 12th St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
169140,3/2/2019,19:29,851 Washington St, Dallas,TX,75001,$35.85,,,,,,,,,,,,,,,,,,
169141,3/28/2019,12:35,275 Washington St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
169142,3/2/2019,13:28,896 9th St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
169143,3/11/2019,8:15,31 North St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
169144,3/18/2019,8:00,908 Main St, Portland,ME,4101,$700.00,,,,,,,,,,,,,,,,,,
169145,3/7/2019,16:07,920 11th St, Dallas,TX,75001,$109.99,,,,,,,,,,,,,,,,,,
169146,3/8/2019,5:49,375 Hill St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
169147,3/27/2019,7:33,480 Pine St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
169148,3/28/2019,9:53,267 South St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
169149,3/24/2019,2:07,385 1st St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169150,3/17/2019,18:44,344 Lake St, Dallas,TX,75001,$400.00,,,,,,,,,,,,,,,,,,
169151,3/31/2019,20:44,389 Forest St, Dallas,TX,75001,$400.00,,,,,,,,,,,,,,,,,,
169152,3/14/2019,16:10,317 North St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
169153,3/22/2019,11:54,931 Jefferson St, Atlanta,GA,30301,$99.99,,,,,,,,,,,,,,,,,,
169154,3/6/2019,16:56,21 Johnson St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
169155,3/10/2019,8:26,764 5th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169156,3/21/2019,15:13,727 7th St, Austin,TX,73301,$29.90,,,,,,,,,,,,,,,,,,
169157,3/6/2019,18:28,714 4th St, New York City,NY,10001,$700.00,,,,,,,,,,,,,,,,,,
169158,3/1/2019,8:55,688 Sunset St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
169159,3/28/2019,16:38,419 13th St, Portland,ME,4101,$3.84,,,,,,,,,,,,,,,,,,
169160,3/7/2019,17:44,426 14th St, San Francisco,CA,94016,"$1,399.99",,,,,,,,,,,,,,,,,,
169161,3/31/2019,15:33,976 Walnut St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169162,3/18/2019,10:54,692 13th St, Portland,OR,97035,$109.99,,,,,,,,,,,,,,,,,,
169163,3/17/2019,7:37,372 Jackson St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
169164,3/17/2019,2:15,785 Chestnut St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
169165,3/12/2019,6:40,962 Pine St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
169166,3/2/2019,11:34,509 Lincoln St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
169167,3/28/2019,17:01,836 10th St, New York City,NY,10001,$623.90,,,,,,,,,,,,,,,,,,
169168,3/8/2019,10:16,175 Ridge St, Atlanta,GA,30301,$3.84,,,,,,,,,,,,,,,,,,
169169,3/20/2019,10:09,742 9th St, Portland,OR,97035,$2.99,,,,,,,,,,,,,,,,,,
169170,3/28/2019,14:13,566 13th St, New York City,NY,10001,$379.99,,,,,,,,,,,,,,,,,,
169171,3/28/2019,13:24,936 Church St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169172,3/8/2019,18:10,105 Center St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
169173,3/2/2019,21:45,889 Center St, Dallas,TX,75001,$109.99,,,,,,,,,,,,,,,,,,
169174,3/16/2019,16:10,117 Lincoln St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
169175,3/27/2019,14:05,791 Cedar St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
169176,3/25/2019,22:21,98 6th St, Austin,TX,73301,$600.00,,,,,,,,,,,,,,,,,,
169177,4/1/2019,1:20,220 1st St, New York City,NY,10001,"$1,700.00",,,,,,,,,,,,,,,,,,
169178,3/14/2019,11:40,835 Jefferson St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
169179,3/30/2019,15:01,677 12th St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
169180,3/20/2019,1:16,757 Willow St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169181,3/29/2019,20:24,355 Main St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
169182,3/21/2019,11:46,771 9th St, Atlanta,GA,30301,$999.99,,,,,,,,,,,,,,,,,,
169183,3/6/2019,20:53,750 2nd St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
169184,3/6/2019,16:38,127 8th St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
169185,3/26/2019,12:09,631 North St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
169186,3/3/2019,15:47,999 6th St, New York City,NY,10001,$8.97,,,,,,,,,,,,,,,,,,
169187,3/5/2019,11:40,319 Adams St, Seattle,WA,98101,$999.99,,,,,,,,,,,,,,,,,,
169188,3/14/2019,19:28,170 14th St, Atlanta,GA,30301,$109.99,,,,,,,,,,,,,,,,,,
169189,3/8/2019,1:15,3 Park St, Atlanta,GA,30301,$99.99,,,,,,,,,,,,,,,,,,
169190,3/26/2019,10:02,600 1st St, Boston,MA,2215,$379.99,,,,,,,,,,,,,,,,,,
169191,4/1/2019,0:42,310 Cherry St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
169192,3/28/2019,9:38,344 Washington St, Dallas,TX,75001,$714.95,,,,,,,,,,,,,,,,,,
169193,3/31/2019,5:52,829 Cedar St, Portland,OR,97035,$11.52,,,,,,,,,,,,,,,,,,
169194,3/29/2019,13:14,672 South St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
169195,3/29/2019,22:31,76 Cherry St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
169196,3/14/2019,21:33,720 Ridge St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
169197,3/24/2019,23:02,997 12th St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
169198,3/15/2019,20:33,810 Chestnut St, Los Angeles,CA,90001,$389.99,,,,,,,,,,,,,,,,,,
169199,3/19/2019,17:23,154 Ridge St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
169200,3/11/2019,20:22,828 Cedar St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
169201,3/2/2019,20:23,794 13th St, Portland,OR,97035,$2.99,,,,,,,,,,,,,,,,,,
169202,3/10/2019,0:22,445 10th St, Austin,TX,73301,$99.99,,,,,,,,,,,,,,,,,,
169203,3/10/2019,17:41,336 Hill St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169204,3/5/2019,2:20,790 8th St, Portland,OR,97035,"$1,700.00",,,,,,,,,,,,,,,,,,
169205,3/4/2019,18:08,225 Lakeview St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
169206,3/9/2019,8:24,69 West St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
169207,3/4/2019,11:31,572 13th St, New York City,NY,10001,$714.95,,,,,,,,,,,,,,,,,,
169208,3/28/2019,23:57,968 South St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
169209,3/7/2019,12:38,123 Chestnut St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
169210,3/26/2019,17:26,750 West St, Austin,TX,73301,"$1,700.00",,,,,,,,,,,,,,,,,,
169211,3/15/2019,15:54,283 Church St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
169212,3/30/2019,8:46,419 Church St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
169213,3/29/2019,12:11,658 Hickory St, Boston,MA,2215,$999.99,,,,,,,,,,,,,,,,,,
169214,3/25/2019,22:34,357 Cherry St, San Francisco,CA,94016,$23.90,,,,,,,,,,,,,,,,,,
169215,3/20/2019,21:06,442 14th St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
169216,3/1/2019,17:47,441 Lake St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
169217,3/17/2019,13:50,507 Meadow St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
169218,3/21/2019,10:49,836 Dogwood St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169219,3/2/2019,8:58,527 Ridge St, Boston,MA,2215,$109.99,,,,,,,,,,,,,,,,,,
169220,3/30/2019,12:53,467 7th St, Atlanta,GA,30301,$999.99,,,,,,,,,,,,,,,,,,
169221,3/12/2019,19:24,513 Forest St, Boston,MA,2215,$26.94,,,,,,,,,,,,,,,,,,
169222,3/2/2019,15:12,309 12th St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
169223,3/21/2019,16:26,164 8th St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
169224,3/8/2019,9:52,531 7th St, Atlanta,GA,30301,$99.99,,,,,,,,,,,,,,,,,,
169225,3/21/2019,21:24,988 Hill St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
169226,3/23/2019,16:38,456 Church St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169227,3/12/2019,2:08,147 Adams St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
169228,3/22/2019,0:19,124 Sunset St, Austin,TX,73301,$600.00,,,,,,,,,,,,,,,,,,
169229,3/26/2019,15:32,600 Elm St, Portland,OR,97035,$3.84,,,,,,,,,,,,,,,,,,
169230,3/7/2019,22:43,625 Cherry St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
169231,3/16/2019,9:17,311 6th St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169232,3/8/2019,17:15,623 Adams St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
169233,3/5/2019,16:25,558 Ridge St, Portland,OR,97035,$149.99,,,,,,,,,,,,,,,,,,
169234,3/30/2019,13:40,787 14th St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
169235,3/7/2019,14:11,865 10th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
169236,3/8/2019,19:53,317 Lakeview St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
169237,3/14/2019,21:56,681 Lincoln St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
169238,3/4/2019,18:35,136 Elm St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
169239,3/19/2019,18:43,329 Hill St, Boston,MA,2215,$17.94,,,,,,,,,,,,,,,,,,
169240,3/19/2019,10:20,785 River St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169241,3/10/2019,23:49,477 Park St, Los Angeles,CA,90001,$7.68,,,,,,,,,,,,,,,,,,
169242,3/12/2019,14:50,817 Center St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
169243,3/10/2019,18:52,443 5th St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
169244,3/4/2019,12:44,483 Washington St, Portland,OR,97035,$14.95,,,,,,,,,,,,,,,,,,
169245,3/18/2019,17:35,277 Lincoln St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
169246,3/29/2019,21:46,889 5th St, Portland,OR,97035,$3.84,,,,,,,,,,,,,,,,,,
169247,3/18/2019,14:23,713 5th St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
169248,3/4/2019,12:09,59 Maple St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
169249,3/16/2019,19:37,182 Jackson St, Los Angeles,CA,90001,$7.68,,,,,,,,,,,,,,,,,,
169250,3/7/2019,10:51,467 Spruce St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
169251,3/1/2019,9:18,623 1st St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
169252,3/17/2019,6:32,298 Park St, Boston,MA,2215,$7.68,,,,,,,,,,,,,,,,,,
169253,3/22/2019,22:35,410 Park St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
169254,3/31/2019,14:53,926 6th St, Portland,OR,97035,$3.84,,,,,,,,,,,,,,,,,,
169255,3/29/2019,17:49,297 Spruce St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
169256,3/7/2019,9:08,199 Wilson St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169257,3/4/2019,23:30,131 7th St, San Francisco,CA,94016,$29.90,,,,,,,,,,,,,,,,,,
169258,3/2/2019,20:53,537 Walnut St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
169259,3/15/2019,19:45,978 Lakeview St, New York City,NY,10001,$23.94,,,,,,,,,,,,,,,,,,
169260,3/6/2019,19:40,191 Ridge St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
169261,3/2/2019,15:19,618 Jackson St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
169262,3/1/2019,21:15,63 Meadow St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
169263,3/30/2019,6:26,351 Ridge St, Boston,MA,2215,$999.99,,,,,,,,,,,,,,,,,,
169264,3/1/2019,15:00,100 9th St, Atlanta,GA,30301,$600.00,,,,,,,,,,,,,,,,,,
169265,3/3/2019,13:29,561 Forest St, Dallas,TX,75001,$149.99,,,,,,,,,,,,,,,,,,
169266,3/10/2019,19:58,182 Chestnut St, Dallas,TX,75001,"$1,314.95",,,,,,,,,,,,,,,,,,
169267,3/1/2019,15:55,915 Pine St, Portland,OR,97035,$14.95,,,,,,,,,,,,,,,,,,
169268,3/28/2019,18:09,718 7th St, Boston,MA,2215,$349.98,,,,,,,,,,,,,,,,,,
169269,3/29/2019,19:47,740 Cedar St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
169270,3/13/2019,8:40,713 River St, Atlanta,GA,30301,$99.99,,,,,,,,,,,,,,,,,,
169271,3/24/2019,11:18,475 Pine St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
169272,3/23/2019,11:26,455 South St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
